# Spatial-averaged data for fix zcnt_hi and group z_hi
# Timestep Number-of-bins
# Bin Coord Ncount v_temp
20810000 20
  12 0.575 975.21 323.776
  13 0.625 980.48 326.799
  14 0.675 975.52 314.976
  15 0.725 978.65 319.745
  16 0.775 977.35 324.457
  17 0.825 978.27 329.137
  18 0.875 977.73 320.525
  19 0.925 977.12 316.52
  20 0.975 966.88 317.448
24900000 20
  1 0.025 966.23 322.013
  2 0.075 977.77 316.626
  3 0.125 976.67 318.852
  4 0.175 979.33 315.666
  5 0.225 975.65 316.953
  6 0.275 980.35 317.948
  7 0.325 974.51 321.668
  8 0.375 981.49 325.512
  9 0.425 973.81 321.377
  10 0.475 982.19 321.195
  11 0.525 974.77 326
  12 0.575 981.23 322.078
  13 0.625 974.32 320.747
  14 0.675 981.68 318.582
  15 0.725 975.23 319.881
  16 0.775 980.77 321.963
  17 0.825 976.51 325.722
  18 0.875 979.49 319.431
  19 0.925 977.41 318.656
  20 0.975 966.59 322.225
24910000 20
  1 0.025 967.33 319.116
  2 0.075 976.67 320.538
  3 0.125 979.96 320.049
  4 0.175 976.04 318.881
  5 0.225 980.93 318.033
  6 0.275 975.07 318.687
  7 0.325 981.83 318.196
  8 0.375 974.17 320.105
  9 0.425 981.27 322.999
  10 0.475 974.73 324.182
  11 0.525 982.37 319.989
  12 0.575 973.63 322.611
  13 0.625 981.67 319.821
  14 0.675 974.33 326.34
  15 0.725 979.54 325.167
  16 0.775 976.46 313.746
  17 0.825 978.55 315.68
  18 0.875 977.45 320.218
  19 0.925 977.75 323.894
  20 0.975 966.25 324.329
24920000 20
  1 0.025 966.07 325.358
  2 0.075 977.93 315.835
  3 0.125 976.58 322.168
  4 0.175 979.42 318.826
  5 0.225 975.94 316.37
  6 0.275 980.06 317.069
  7 0.325 973.6 314.613
  8 0.375 982.4 318.311
  9 0.425 973 320.675
  10 0.475 983 324.269
  11 0.525 974.59 320.212
  12 0.575 981.41 322.442
  13 0.625 974.24 321.566
  14 0.675 981.76 322.764
  15 0.725 974.88 326.961
  16 0.775 981.12 322.312
  17 0.825 976.15 318.179
  18 0.875 979.85 318.791
  19 0.925 977.02 316.864
  20 0.975 966.98 324.69
24930000 20
  1 0.025 967.48 314.677
  2 0.075 976.52 321.911
  3 0.125 980.12 327.436
  4 0.175 975.88 315.767
  5 0.225 981.47 313.079
  6 0.275 974.53 319.006
  7 0.325 982.41 322.395
  8 0.375 973.59 319.199
  9 0.425 982.46 318.125
  10 0.475 973.54 321.764
  11 0.525 982.84 326.163
  12 0.575 973.16 317.562
  13 0.625 982.8 322.399
  14 0.675 973.2 320.622
  15 0.725 980.7 328.183
  16 0.775 975.3 323.939
  17 0.825 979.9 318.843
  18 0.875 976.1 323.509
  19 0.925 977.9 317.596
  20 0.975 966.1 317.224
24940000 20
  1 0.025 966.32 320.396
  2 0.075 977.68 319.589
  3 0.125 977.33 322.156
  4 0.175 978.67 314.318
  5 0.225 976.91 321.681
  6 0.275 979.09 317.178
  7 0.325 974.55 321.116
  8 0.375 981.45 317.12
  9 0.425 974.16 321.137
  10 0.475 981.84 321.18
  11 0.525 974.54 321.227
  12 0.575 981.46 319.984
  13 0.625 974.29 327.738
  14 0.675 981.71 319.117
  15 0.725 975.33 318.712
  16 0.775 980.67 323.634
  17 0.825 976.67 317.494
  18 0.875 979.33 322.143
  19 0.925 976.7 325.251
  20 0.975 967.3 318.509
24950000 20
  1 0.025 966.78 318.865
  2 0.075 977.22 323.229
  3 0.125 979.66 322.244
  4 0.175 976.34 324.321
  5 0.225 981.51 314.515
  6 0.275 974.49 313.369
  7 0.325 981.94 317.03
  8 0.375 974.06 318.209
  9 0.425 982.13 325.093
  10 0.475 973.87 317.447
  11 0.525 982.3 317.709
  12 0.575 973.7 318.714
  13 0.625 982.39 323.52
  14 0.675 973.61 325.986
  15 0.725 980.39 320.451
  16 0.775 975.61 324.762
  17 0.825 979.3 322.876
  18 0.875 976.7 318.51
  19 0.925 977.62 321.985
  20 0.975 966.38 322.586
24960000 20
  1 0.025 966.07 318.871
  2 0.075 977.93 320.512
  3 0.125 977.09 323.522
  4 0.175 978.91 318.414
  5 0.225 976.09 320.293
  6 0.275 979.91 319.912
  7 0.325 975.24 316.227
  8 0.375 980.76 315.733
  9 0.425 974.85 318.735
  10 0.475 981.15 320.228
  11 0.525 975.32 321.082
  12 0.575 980.68 321.481
  13 0.625 974.64 324.296
  14 0.675 981.36 319.412
  15 0.725 975.04 319.161
  16 0.775 980.96 322.337
  17 0.825 976.75 319.523
  18 0.875 979.25 320.02
  19 0.925 976.84 321.778
  20 0.975 967.16 323.56
24970000 20
  1 0.025 967.3 322.686
  2 0.075 976.7 317.407
  3 0.125 980.08 318.326
  4 0.175 975.92 319.109
  5 0.225 980.84 320.8
  6 0.275 975.16 321.805
  7 0.325 981.78 323.331
  8 0.375 974.22 322.351
  9 0.425 981.15 326.3
  10 0.475 974.85 313.503
  11 0.525 981.64 320.628
  12 0.575 974.36 320.442
  13 0.625 981.35 320.236
  14 0.675 974.65 316.87
  15 0.725 980.77 316.64
  16 0.775 975.23 320.503
  17 0.825 979.63 319.418
  18 0.875 976.37 319.141
  19 0.925 978.05 323.186
  20 0.975 965.95 329.637
24980000 20
  1 0.025 965.83 320.14
  2 0.075 978.17 315.988
  3 0.125 976.33 321.041
  4 0.175 979.67 321.151
  5 0.225 976.43 324.197
  6 0.275 979.57 319.862
  7 0.325 975.04 321.662
  8 0.375 980.96 321.395
  9 0.425 975.67 329.378
  10 0.475 980.33 321.613
  11 0.525 976.2 321.486
  12 0.575 979.8 316.42
  13 0.625 976.46 314.896
  14 0.675 979.54 312.684
  15 0.725 976.62 317.444
  16 0.775 979.38 316.183
  17 0.825 977.11 321.311
  18 0.875 978.89 324.803
  19 0.925 977.16 321.93
  20 0.975 966.84 326.625
24990000 20
  1 0.025 967.59 314.958
  2 0.075 976.41 311.672
  3 0.125 980.38 317.242
  4 0.175 975.62 323.654
  5 0.225 980.63 324.758
  6 0.275 975.37 320.036
  7 0.325 980.68 324.807
  8 0.375 975.32 323.576
  9 0.425 980.37 320.312
  10 0.475 975.63 321.797
  11 0.525 981.48 323.349
  12 0.575 974.52 315.872
  13 0.625 981.82 318.599
  14 0.675 974.18 314.956
  15 0.725 980.88 319.123
  16 0.775 975.12 321.23
  17 0.825 979.43 317.889
  18 0.875 976.57 329.581
  19 0.925 978.55 325.379
  20 0.975 965.45 323.091
25000000 20
  1 0.025 965.36 316.536
  2 0.075 978.64 314.22
  3 0.125 977.4 320.456
  4 0.175 978.6 319.802
  5 0.225 975.82 319.81
  6 0.275 980.18 324.263
  7 0.325 974.98 326.575
  8 0.375 981.02 322.041
  9 0.425 974.29 319.971
  10 0.475 981.71 319.51
  11 0.525 975.39 316.522
  12 0.575 980.61 314.36
  13 0.625 975.4 317.023
  14 0.675 980.6 318.247
  15 0.725 975.32 323.908
  16 0.775 980.68 325.879
  17 0.825 975.74 318.153
  18 0.875 980.26 325.885
  19 0.925 976.6 326.983
  20 0.975 967.4 319.945
25010000 20
  1 0.025 967.44 317.355
  2 0.075 976.56 317.068
  3 0.125 980.04 318.922
  4 0.175 975.96 317.793
  5 0.225 980.18 322.273
  6 0.275 975.82 322.262
  7 0.325 979.32 323.978
  8 0.375 976.68 321.346
  9 0.425 978.87 323.996
  10 0.475 977.13 318.92
  11 0.525 979.77 317.376
  12 0.575 976.23 321.564
  13 0.625 980.31 318.426
  14 0.675 975.69 318.445
  15 0.725 979.57 322.592
  16 0.775 976.43 325.749
  17 0.825 979 318.34
  18 0.875 977 315.74
  19 0.925 978.67 321.66
  20 0.975 965.33 324.652
25020000 20
  1 0.025 965.03 323.57
  2 0.075 978.97 320.127
  3 0.125 976.6 309.389
  4 0.175 979.4 314.302
  5 0.225 975.49 324.182
  6 0.275 980.51 323.996
  7 0.325 975.65 317.849
  8 0.375 980.35 315.007
  9 0.425 975.43 324.183
  10 0.475 980.57 326.121
  11 0.525 976.3 325.372
  12 0.575 979.7 321.887
  13 0.625 975.58 319.704
  14 0.675 980.42 310.597
  15 0.725 974.75 319.784
  16 0.775 981.25 318.75
  17 0.825 974.72 326.394
  18 0.875 981.28 324.278
  19 0.925 976.8 316.458
  20 0.975 967.2 324.609
25030000 20
  1 0.025 967.47 313.754
  2 0.075 976.53 314.281
  3 0.125 980.93 316.167
  4 0.175 975.07 321.236
  5 0.225 979.69 322.595
  6 0.275 976.31 324.495
  7 0.325 979.03 321.704
  8 0.375 976.97 317.474
  9 0.425 978.44 319.486
  10 0.475 977.56 320.277
  11 0.525 979.06 327.089
  12 0.575 976.94 319.825
  13 0.625 978.51 321.817
  14 0.675 977.49 319.01
  15 0.725 979.18 316.218
  16 0.775 976.82 321.766
  17 0.825 978.2 324.551
  18 0.875 977.8 323.358
  19 0.925 978.08 322.065
  20 0.975 965.92 321.52
25040000 20
  1 0.025 965.9 317.785
  2 0.075 978.1 315.688
  3 0.125 977.16 318.361
  4 0.175 978.84 315.124
  5 0.225 976.27 318.833
  6 0.275 979.73 319.146
  7 0.325 976.92 321.03
  8 0.375 979.08 323.873
  9 0.425 975.84 322.739
  10 0.475 980.16 328.161
  11 0.525 977 327.088
  12 0.575 979 322.856
  13 0.625 976.35 324.842
  14 0.675 979.65 314.344
  15 0.725 976.48 318.25
  16 0.775 979.52 321.273
  17 0.825 975.72 319.24
  18 0.875 980.28 318.03
  19 0.925 977.1 320.976
  20 0.975 966.9 327.416
25050000 20
  1 0.025 967.39 322.163
  2 0.075 976.61 317.729
  3 0.125 980.72 317.319
  4 0.175 975.28 317.568
  5 0.225 980.25 317.426
  6 0.275 975.75 327.082
  7 0.325 979.83 319.799
  8 0.375 976.17 317.258
  9 0.425 979.02 322.944
  10 0.475 976.98 314.871
  11 0.525 980.15 323.504
  12 0.575 975.85 327.686
  13 0.625 978.91 320.904
  14 0.675 977.09 316.49
  15 0.725 979.48 318.843
  16 0.775 976.52 320.443
  17 0.825 978.84 320.414
  18 0.875 977.16 317.903
  19 0.925 978.13 323.042
  20 0.975 965.87 328.62
25060000 20
  1 0.025 965.36 321.123
  2 0.075 978.64 311.669
  3 0.125 977.16 325.501
  4 0.175 978.84 328.05
  5 0.225 976.28 322.897
  6 0.275 979.72 325.104
  7 0.325 976.6 318.511
  8 0.375 979.4 316.225
  9 0.425 975.77 319.159
  10 0.475 980.23 319.526
  11 0.525 976.75 319.98
  12 0.575 979.25 320.099
  13 0.625 976.83 319.784
  14 0.675 979.17 319.067
  15 0.725 976.55 325.204
  16 0.775 979.45 320.59
  17 0.825 974.96 320.159
  18 0.875 981.04 319.465
  19 0.925 977 320.149
  20 0.975 967 323.516
25070000 20
  1 0.025 966.88 315.319
  2 0.075 977.12 321.044
  3 0.125 979.93 321.375
  4 0.175 976.07 322.005
  5 0.225 978.31 323.656
  6 0.275 977.69 320.828
  7 0.325 978.3 320.58
  8 0.375 977.7 321.177
  9 0.425 977.74 317.263
  10 0.475 978.26 318.912
  11 0.525 977.74 313.612
  12 0.575 978.26 319.21
  13 0.625 978.26 320.209
  14 0.675 977.74 325.187
  15 0.725 978.79 323.697
  16 0.775 977.21 323.225
  17 0.825 978.79 318.076
  18 0.875 977.21 320.255
  19 0.925 977.93 317.88
  20 0.975 966.07 324.673
25080000 20
  1 0.025 966.15 314.691
  2 0.075 977.85 319.34
  3 0.125 977.68 320.515
  4 0.175 978.32 321.513
  5 0.225 977.06 322.831
  6 0.275 978.94 319.349
  7 0.325 977.4 327.187
  8 0.375 978.6 322.225
  9 0.425 977.44 316.639
  10 0.475 978.56 316.631
  11 0.525 977.71 315.712
  12 0.575 978.29 322.059
  13 0.625 977.53 324.576
  14 0.675 978.47 325.876
  15 0.725 976.86 325.999
  16 0.775 979.14 326.806
  17 0.825 975.71 322.434
  18 0.875 980.29 319.535
  19 0.925 977.38 321.39
  20 0.975 966.62 309.433
25090000 20
  1 0.025 967.13 317.958
  2 0.075 976.87 314.214
  3 0.125 979.69 320.487
  4 0.175 976.31 320.708
  5 0.225 978.79 322.87
  6 0.275 977.21 320.238
  7 0.325 977.84 322.201
  8 0.375 978.16 321.002
  9 0.425 977.61 321.17
  10 0.475 978.39 317.282
  11 0.525 977.1 314.899
  12 0.575 978.9 322.581
  13 0.625 977.36 325.933
  14 0.675 978.64 321.076
  15 0.725 978.19 318.533
  16 0.775 977.81 320.363
  17 0.825 977.57 323.713
  18 0.875 978.43 319.911
  19 0.925 977.85 322.251
  20 0.975 966.15 321.047
25100000 20
  1 0.025 965.67 317.182
  2 0.075 978.33 313.309
  3 0.125 978.07 321.438
  4 0.175 977.93 327.367
  5 0.225 977.61 321.526
  6 0.275 978.39 316.488
  7 0.325 978.07 317.703
  8 0.375 977.93 322.033
  9 0.425 978.87 323.146
  10 0.475 977.13 320.756
  11 0.525 977.89 323.533
  12 0.575 978.11 320.068
  13 0.625 978.84 318.027
  14 0.675 977.16 321.779
  15 0.725 977.87 317.32
  16 0.775 978.13 318.653
  17 0.825 976.55 319.589
  18 0.875 979.45 321.456
  19 0.925 977.72 324.931
  20 0.975 966.28 323.552
25110000 20
  1 0.025 966.84 318.815
  2 0.075 977.16 319.228
  3 0.125 979.99 318.74
  4 0.175 976.01 325.654
  5 0.225 979.12 321.514
  6 0.275 976.88 318.044
  7 0.325 977.92 320.49
  8 0.375 978.08 318.925
  9 0.425 978.11 316.061
  10 0.475 977.89 325.07
  11 0.525 977.41 326.688
  12 0.575 978.59 322.983
  13 0.625 977.15 310.116
  14 0.675 978.85 318.52
  15 0.725 978.22 322.515
  16 0.775 977.78 320.773
  17 0.825 977.54 324.102
  18 0.875 978.46 323.589
  19 0.925 978.33 318.114
  20 0.975 965.67 323.453
25120000 20
  1 0.025 967.28 313.84
  2 0.075 976.72 320.181
  3 0.125 979.87 317.448
  4 0.175 976.13 322.56
  5 0.225 979.42 320.935
  6 0.275 976.58 323.958
  7 0.325 979.91 323.173
  8 0.375 976.09 318.146
  9 0.425 981.3 318.613
  10 0.475 974.7 317.315
  11 0.525 980.23 327.263
  12 0.575 975.77 324.275
  13 0.625 980.3 324.498
  14 0.675 975.7 315.759
  15 0.725 978.93 312.728
  16 0.775 977.07 315.228
  17 0.825 978.23 320.263
  18 0.875 977.77 324.754
  19 0.925 978.05 320.586
  20 0.975 965.95 330.064
25130000 20
  1 0.025 966.71 315.445
  2 0.075 977.29 313.515
  3 0.125 977.96 319.928
  4 0.175 978.04 330.475
  5 0.225 976.03 316.529
  6 0.275 979.97 324.367
  7 0.325 974.55 326.304
  8 0.375 981.45 317.37
  9 0.425 974.57 318.067
  10 0.475 981.43 316.871
  11 0.525 974.34 316.954
  12 0.575 981.66 325.904
  13 0.625 975.65 321.837
  14 0.675 980.35 319.569
  15 0.725 976.65 319.387
  16 0.775 979.35 323.2
  17 0.825 976.47 323.27
  18 0.875 979.53 324.911
  19 0.925 977.41 319.774
  20 0.975 966.59 324.077
25140000 20
  1 0.025 966.46 318.435
  2 0.075 977.54 318.104
  3 0.125 979.79 316.321
  4 0.175 976.21 321.652
  5 0.225 979.65 322.468
  6 0.275 976.35 322.592
  7 0.325 980.33 320.785
  8 0.375 975.67 320.88
  9 0.425 981.17 316.11
  10 0.475 974.83 318.585
  11 0.525 981.1 320.538
  12 0.575 974.9 318.984
  13 0.625 980.9 322.524
  14 0.675 975.1 319
  15 0.725 979.97 320.884
  16 0.775 976.03 330.624
  17 0.825 978.12 321.962
  18 0.875 977.88 322.665
  19 0.925 977.98 321.419
  20 0.975 966.02 312.544
25150000 20
  1 0.025 965.97 321.571
  2 0.075 978.03 320.469
  3 0.125 977.63 320.535
  4 0.175 978.37 320.812
  5 0.225 976.61 320.932
  6 0.275 979.39 319.155
  7 0.325 976 320.94
  8 0.375 980 320.627
  9 0.425 976.18 319.878
  10 0.475 979.82 315.718
  11 0.525 976.26 321.066
  12 0.575 979.74 325.472
  13 0.625 976.7 321.782
  14 0.675 979.3 318.357
  15 0.725 977.12 323.492
  16 0.775 978.88 318.649
  17 0.825 976.36 322.099
  18 0.875 979.64 322.269
  19 0.925 976.84 319.553
  20 0.975 967.16 313.726
25160000 20
  1 0.025 966.76 327.577
  2 0.075 977.24 313.811
  3 0.125 980.05 316.855
  4 0.175 975.95 328.224
  5 0.225 979.53 322.516
  6 0.275 976.47 320.295
  7 0.325 979.24 321.755
  8 0.375 976.76 327.815
  9 0.425 980.09 320.478
  10 0.475 975.91 322.889
  11 0.525 981.08 322.528
  12 0.575 974.92 313.265
  13 0.625 980.77 316.754
  14 0.675 975.23 319.854
  15 0.725 979.42 324.979
  16 0.775 976.58 321.179
  17 0.825 978.6 323.252
  18 0.875 977.4 318.652
  19 0.925 978.07 313.078
  20 0.975 965.93 316.981
25170000 20
  1 0.025 966.49 316.924
  2 0.075 977.51 318.39
  3 0.125 977.36 321.463
  4 0.175 978.64 329.531
  5 0.225 976.17 333.341
  6 0.275 979.83 323.921
  7 0.325 974.96 322.269
  8 0.375 981.04 316.578
  9 0.425 975.25 315.063
  10 0.475 980.75 322.421
  11 0.525 976 318.457
  12 0.575 980 317.322
  13 0.625 977.25 320.436
  14 0.675 978.75 322.341
  15 0.725 976.56 320.008
  16 0.775 979.44 321.327
  17 0.825 976.34 320.196
  18 0.875 979.66 316.617
  19 0.925 977.71 320.413
  20 0.975 966.29 315.938
25180000 20
  1 0.025 966.15 313.576
  2 0.075 977.85 316.131
  3 0.125 979.47 326.959
  4 0.175 976.53 330.666
  5 0.225 978.97 332.751
  6 0.275 977.03 321.951
  7 0.325 978.84 325.313
  8 0.375 977.16 314.775
  9 0.425 980.06 315.532
  10 0.475 975.94 314.967
  11 0.525 980.33 316.635
  12 0.575 975.67 318.394
  13 0.625 980.67 320.051
  14 0.675 975.33 320.525
  15 0.725 979.12 320.697
  16 0.775 976.88 317.094
  17 0.825 978.35 324.88
  18 0.875 977.65 319.806
  19 0.925 977.51 323.342
  20 0.975 966.49 317.823
25190000 20
  1 0.025 966.54 320.451
  2 0.075 977.46 319.822
  3 0.125 977.72 323.532
  4 0.175 978.28 326.156
  5 0.225 976.85 327.996
  6 0.275 979.15 323.476
  7 0.325 975.32 323.646
  8 0.375 980.68 320.608
  9 0.425 975.28 321.869
  10 0.475 980.72 317.115
  11 0.525 975.39 316.548
  12 0.575 980.61 316.311
  13 0.625 976.57 320.528
  14 0.675 979.43 323.246
  15 0.725 976.22 315.529
  16 0.775 979.78 314.038
  17 0.825 976.16 320.883
  18 0.875 979.84 317.465
  19 0.925 977.57 324.503
  20 0.975 966.43 316
25200000 20
  1 0.025 966.41 321.512
  2 0.075 977.59 321.649
  3 0.125 979.14 317.77
  4 0.175 976.86 326.596
  5 0.225 978.31 326.083
  6 0.275 977.69 326.711
  7 0.325 977.55 325.852
  8 0.375 978.45 323.082
  9 0.425 977.69 319.965
  10 0.475 978.31 317.972
  11 0.525 978.07 316.954
  12 0.575 977.93 327.376
  13 0.625 977.65 323.72
  14 0.675 978.35 317.033
  15 0.725 977.18 311.342
  16 0.775 978.82 315.287
  17 0.825 976.69 312.439
  18 0.875 979.31 322.626
  19 0.925 976.98 323.759
  20 0.975 967.02 317.556
25210000 20
  1 0.025 966.32 318.448
  2 0.075 977.68 323.995
  3 0.125 977.8 318.812
  4 0.175 978.2 321.761
  5 0.225 977.57 328.842
  6 0.275 978.43 328.439
  7 0.325 976.81 329.913
  8 0.375 979.19 326.317
  9 0.425 976.5 321.31
  10 0.475 979.5 312.196
  11 0.525 977.09 323.357
  12 0.575 978.91 320.541
  13 0.625 977.01 318.436
  14 0.675 978.99 316.391
  15 0.725 976.91 314.121
  16 0.775 979.09 312.253
  17 0.825 976.63 317.032
  18 0.875 979.37 321.168
  19 0.925 977.71 319.83
  20 0.975 966.29 321.814
25220000 20
  1 0.025 965.9 320.861
  2 0.075 978.1 317.049
  3 0.125 979.09 322.723
  4 0.175 976.91 320.644
  5 0.225 978.65 328.978
  6 0.275 977.35 327.823
  7 0.325 978.31 327.191
  8 0.375 977.69 322.259
  9 0.425 977.9 321.93
  10 0.475 978.1 322.133
  11 0.525 977.61 318.35
  12 0.575 978.39 320.083
  13 0.625 976.78 316.057
  14 0.675 979.22 309.501
  15 0.725 978.08 317.283
  16 0.775 977.92 315.865
  17 0.825 978.16 323.836
  18 0.875 977.84 317.805
  19 0.925 977.2 317.882
  20 0.975 966.8 322.816
25230000 20
  1 0.025 966.59 320.341
  2 0.075 977.41 319.936
  3 0.125 977.01 322.624
  4 0.175 978.99 325.485
  5 0.225 976.87 319.661
  6 0.275 979.13 330.301
  7 0.325 976.24 319.304
  8 0.375 979.76 319.069
  9 0.425 976.02 322.958
  10 0.475 979.98 321.392
  11 0.525 976.48 320.663
  12 0.575 979.52 316.883
  13 0.625 976.5 318.759
  14 0.675 979.5 316.729
  15 0.725 976.39 321.046
  16 0.775 979.61 312.722
  17 0.825 976.39 318.217
  18 0.875 979.61 315.928
  19 0.925 977.55 315.286
  20 0.975 966.45 324.498
25240000 20
  1 0.025 966.3 321.38
  2 0.075 977.7 318.474
  3 0.125 978.91 324.596
  4 0.175 977.09 320.237
  5 0.225 978.02 323.758
  6 0.275 977.98 322.514
  7 0.325 977.86 324.448
  8 0.375 978.14 324.923
  9 0.425 977.85 324.491
  10 0.475 978.15 320.68
  11 0.525 978.35 316.718
  12 0.575 977.65 319.238
  13 0.625 978.03 321.128
  14 0.675 977.97 317.763
  15 0.725 977.72 315.87
  16 0.775 978.28 316.062
  17 0.825 978.73 321.327
  18 0.875 977.27 317.267
  19 0.925 977.86 318.538
  20 0.975 966.14 316.469
25250000 20
  1 0.025 966.31 324.684
  2 0.075 977.69 319.557
  3 0.125 977.32 321.219
  4 0.175 978.68 319.859
  5 0.225 977.72 323.106
  6 0.275 978.28 323.151
  7 0.325 977.6 322.603
  8 0.375 978.4 315.135
  9 0.425 977.69 323.699
  10 0.475 978.31 322.773
  11 0.525 978.49 322.69
  12 0.575 977.51 319.47
  13 0.625 978.16 319.471
  14 0.675 977.84 319.845
  15 0.725 978.08 312.235
  16 0.775 977.92 312.759
  17 0.825 977.78 324.006
  18 0.875 978.22 321.882
  19 0.925 978.2 319.193
  20 0.975 965.8 317.943
25260000 20
  1 0.025 966.39 318.317
  2 0.075 977.61 322.684
  3 0.125 979.11 323.51
  4 0.175 976.89 321.071
  5 0.225 979.17 322.503
  6 0.275 976.83 322.96
  7 0.325 978.41 329.744
  8 0.375 977.59 319.959
  9 0.425 978.51 315.164
  10 0.475 977.49 319.689
  11 0.525 978.69 321.377
  12 0.575 977.31 319.42
  13 0.625 978.6 319.138
  14 0.675 977.4 318.16
  15 0.725 978.29 316.004
  16 0.775 977.71 318.219
  17 0.825 978.52 321.11
  18 0.875 977.48 321.124
  19 0.925 977.33 325.091
  20 0.975 966.67 317.02
25270000 20
  1 0.025 966.49 317.272
  2 0.075 977.51 324.567
  3 0.125 977.8 326.173
  4 0.175 978.2 321.275
  5 0.225 978.68 317.651
  6 0.275 977.32 322.45
  7 0.325 979.11 325.884
  8 0.375 976.89 317.083
  9 0.425 978.71 319.237
  10 0.475 977.29 322.656
  11 0.525 979 314.264
  12 0.575 977 317.633
  13 0.625 978.46 327.277
  14 0.675 977.54 319.352
  15 0.725 978.37 316.055
  16 0.775 977.63 321.449
  17 0.825 977.6 317.08
  18 0.875 978.4 319.027
  19 0.925 978.11 320.595
  20 0.975 965.89 322.996
25280000 20
  1 0.025 965.78 321.512
  2 0.075 978.22 327.2
  3 0.125 978.51 317.743
  4 0.175 977.49 319.272
  5 0.225 978.73 319.721
  6 0.275 977.27 321.72
  7 0.325 977.03 326.598
  8 0.375 978.97 318.417
  9 0.425 977.51 318.816
  10 0.475 978.49 321.248
  11 0.525 977.27 316.217
  12 0.575 978.73 317.536
  13 0.625 976.69 322.993
  14 0.675 979.31 316.551
  15 0.725 976.91 316.136
  16 0.775 979.09 317.186
  17 0.825 978.18 318.686
  18 0.875 977.82 326.22
  19 0.925 977.34 321.447
  20 0.975 966.66 321.776
25290000 20
  1 0.025 967.33 324.06
  2 0.075 976.67 320.621
  3 0.125 979.25 323.868
  4 0.175 976.75 321.965
  5 0.225 979.71 316.811
  6 0.275 976.29 320.361
  7 0.325 980.68 320.731
  8 0.375 975.32 322.435
  9 0.425 979.91 319.208
  10 0.475 976.09 321.738
  11 0.525 979.41 319.763
  12 0.575 976.59 320.269
  13 0.625 980.57 316.487
  14 0.675 975.43 316.161
  15 0.725 979.76 315.541
  16 0.775 976.24 314.002
  17 0.825 978.24 319.859
  18 0.875 977.76 324.941
  19 0.925 978.06 328.989
  20 0.975 965.94 322.143
25300000 20
  1 0.025 965.98 322.76
  2 0.075 978.02 323.644
  3 0.125 977.3 322.872
  4 0.175 978.7 322.231
  5 0.225 976.2 319.657
  6 0.275 979.8 316.871
  7 0.325 975.76 320.063
  8 0.375 980.24 320.003
  9 0.425 976.31 323.629
  10 0.475 979.69 318.904
  11 0.525 976.27 319.419
  12 0.575 979.73 316.136
  13 0.625 975.72 315.252
  14 0.675 980.28 316.647
  15 0.725 976.88 320.721
  16 0.775 979.12 316.557
  17 0.825 977.49 325.389
