# Spatial-averaged data for fix xcnt_lo and group x_lo
# Timestep Number-of-bins
# Bin Coord Ncount v_temp
20810000 20
  9 0.425 973.98 283.973
  10 0.475 982.02 277.863
  11 0.525 974.06 277.832
  12 0.575 981.94 281.878
  13 0.625 974.09 278.523
  14 0.675 981.91 280.041
  15 0.725 975.05 272.597
  16 0.775 980.95 275.516
  17 0.825 975.64 280.752
  18 0.875 980.36 278.549
  19 0.925 976.39 282.415
  20 0.975 967.61 283.733
24850000 20
  1 0.025 967.24 281.521
  2 0.075 976.76 280.941
  3 0.125 979.78 277.226
  4 0.175 976.22 283.989
  5 0.225 979.98 287.295
  6 0.275 976.02 287.174
  7 0.325 981 286.217
  8 0.375 975 284.133
  9 0.425 981.39 277.123
  10 0.475 974.61 279.892
  11 0.525 980.84 283.456
  12 0.575 975.16 276.602
  13 0.625 980.27 276.713
  14 0.675 975.73 278.37
  15 0.725 980.65 274.005
  16 0.775 975.35 276.907
  17 0.825 979.41 284.273
  18 0.875 976.59 279.315
  19 0.925 978.03 276.616
  20 0.975 965.97 285.272
24860000 20
  1 0.025 965.51 281.542
  2 0.075 978.49 283.902
  3 0.125 975.72 282.113
  4 0.175 980.28 284.239
  5 0.225 973.64 286.126
  6 0.275 982.36 284.006
  7 0.325 974.45 281.452
  8 0.375 981.55 285.97
  9 0.425 974.66 281.49
  10 0.475 981.34 286.393
  11 0.525 974.28 279.491
  12 0.575 981.72 274.879
  13 0.625 974.92 280.294
  14 0.675 981.08 278.689
  15 0.725 975.76 277.917
  16 0.775 980.24 278.427
  17 0.825 975.68 275.183
  18 0.875 980.32 280.928
  19 0.925 976.5 274.753
  20 0.975 967.5 282.956
24870000 20
  1 0.025 967.5 284.586
  2 0.075 976.5 282.511
  3 0.125 979.82 286.91
  4 0.175 976.18 286.214
  5 0.225 980.12 281.358
  6 0.275 975.88 282.027
  7 0.325 981.06 284.61
  8 0.375 974.94 288.207
  9 0.425 981.54 284.603
  10 0.475 974.46 282.419
  11 0.525 981.01 280.342
  12 0.575 974.99 276.637
  13 0.625 981.16 276.912
  14 0.675 974.84 277.702
  15 0.725 982.03 272.332
  16 0.775 973.97 281.125
  17 0.825 979.58 281.127
  18 0.875 976.42 280.167
  19 0.925 978.16 277.663
  20 0.975 965.84 275.998
24880000 20
  1 0.025 965.94 285.727
  2 0.075 978.06 281.245
  3 0.125 976.74 284.001
  4 0.175 979.26 286.696
  5 0.225 974.61 287.188
  6 0.275 981.39 283.488
  7 0.325 975.54 282.645
  8 0.375 980.46 283.43
  9 0.425 975.28 281.463
  10 0.475 980.72 279.707
  11 0.525 974.72 282.906
  12 0.575 981.28 280.652
  13 0.625 974.67 277.4
  14 0.675 981.33 276.919
  15 0.725 975.73 277.982
  16 0.775 980.27 275.729
  17 0.825 976.38 277.44
  18 0.875 979.62 277.752
  19 0.925 976.61 274.146
  20 0.975 967.39 283.442
24890000 20
  1 0.025 967.7 283.3
  2 0.075 976.3 289.695
  3 0.125 980.17 285.814
  4 0.175 975.83 286.754
  5 0.225 980.48 281.808
  6 0.275 975.52 283.524
  7 0.325 981.09 283.416
  8 0.375 974.91 281.982
  9 0.425 981.19 277.392
  10 0.475 974.81 277.291
  11 0.525 980.79 277.373
  12 0.575 975.21 281.425
  13 0.625 980.15 281.227
  14 0.675 975.85 279.808
  15 0.725 981.43 278.721
  16 0.775 974.57 277.806
  17 0.825 979.14 278.877
  18 0.875 976.86 281.222
  19 0.925 978.29 278.651
  20 0.975 965.71 275.089
24900000 20
  1 0.025 965.78 286.701
  2 0.075 978.22 283.785
  3 0.125 976.69 284.792
  4 0.175 979.31 289.302
  5 0.225 974.29 278.339
  6 0.275 981.71 282.452
  7 0.325 975.77 278.73
  8 0.375 980.23 282.018
  9 0.425 975.46 278.823
  10 0.475 980.54 282.86
  11 0.525 974.81 283.468
  12 0.575 981.19 281.362
  13 0.625 974.98 272.734
  14 0.675 981.02 277.676
  15 0.725 975.51 283.527
  16 0.775 980.49 281.838
  17 0.825 975.83 280.37
  18 0.875 980.17 280.512
  19 0.925 976.14 279.957
  20 0.975 967.86 274.66
24910000 20
  1 0.025 967.83 279.07
  2 0.075 976.17 285.949
  3 0.125 980.07 285.579
  4 0.175 975.93 284.173
  5 0.225 980.45 286.178
  6 0.275 975.55 284.807
  7 0.325 980.83 284.761
  8 0.375 975.17 278.649
  9 0.425 980.91 281.479
  10 0.475 975.09 282.79
  11 0.525 980.25 278.077
  12 0.575 975.75 279.728
  13 0.625 979.85 275.47
  14 0.675 976.15 280.101
  15 0.725 981.5 281.609
  16 0.775 974.5 280.416
  17 0.825 979.28 278.928
  18 0.875 976.72 280.249
  19 0.925 978.88 279.975
  20 0.975 965.12 274.902
24920000 20
  1 0.025 965.28 292.585
  2 0.075 978.72 286.839
  3 0.125 976.94 275.874
  4 0.175 979.06 284.248
  5 0.225 974.42 282.178
  6 0.275 981.58 280.297
  7 0.325 975.42 284.292
  8 0.375 980.58 284.034
  9 0.425 976.05 278.936
  10 0.475 979.95 283.726
  11 0.525 975.38 283.924
  12 0.575 980.62 277.942
  13 0.625 975.26 275.901
  14 0.675 980.74 282.066
  15 0.725 975.61 277.942
  16 0.775 980.39 273.538
  17 0.825 975.61 282.432
  18 0.875 980.39 280.011
  19 0.925 975.91 281.041
  20 0.975 968.09 276.912
24930000 20
  1 0.025 967.62 288.128
  2 0.075 976.38 282.294
  3 0.125 979.47 281.743
  4 0.175 976.53 284.82
  5 0.225 979.82 281.199
  6 0.275 976.18 281.203
  7 0.325 980.27 285.858
  8 0.375 975.73 283.586
  9 0.425 980.05 279.899
  10 0.475 975.95 283.095
  11 0.525 979.34 281.502
  12 0.575 976.66 284.441
  13 0.625 979.81 277.007
  14 0.675 976.19 278.982
  15 0.725 981.01 278.256
  16 0.775 974.99 279.913
  17 0.825 978.72 283.138
  18 0.875 977.28 278.155
  19 0.925 978.51 273.951
  20 0.975 965.49 279.176
24940000 20
  1 0.025 965.69 283.774
  2 0.075 978.31 287.443
  3 0.125 977.23 283.897
  4 0.175 978.77 282.072
  5 0.225 975.06 281.667
  6 0.275 980.94 284.162
  7 0.325 976.01 281.678
  8 0.375 979.99 285.3
  9 0.425 976.44 285.971
  10 0.475 979.56 278.402
  11 0.525 976.13 282.163
  12 0.575 979.87 280.078
  13 0.625 975.81 275.127
  14 0.675 980.19 279.472
  15 0.725 976.43 282.815
  16 0.775 979.57 279.805
  17 0.825 976.07 278.679
  18 0.875 979.93 278.087
  19 0.925 976.37 280.001
  20 0.975 967.63 279.202
24950000 20
  1 0.025 968.27 281.36
  2 0.075 975.73 287.865
  3 0.125 979.58 289.575
  4 0.175 976.42 282.093
  5 0.225 980.19 280.458
  6 0.275 975.81 282.881
  7 0.325 980.5 284.605
  8 0.375 975.5 283.625
  9 0.425 980 279.287
  10 0.475 976 280.748
  11 0.525 979.8 279.98
  12 0.575 976.2 282.132
  13 0.625 980.78 278.702
  14 0.675 975.22 281.697
  15 0.725 981.2 282.629
  16 0.775 974.8 281.018
  17 0.825 978.63 279.717
  18 0.875 977.37 275.012
  19 0.925 978.37 275.394
  20 0.975 965.63 281.726
24960000 20
  1 0.025 965.22 284.669
  2 0.075 978.78 288.028
  3 0.125 977.06 283.108
  4 0.175 978.94 284.4
  5 0.225 974.94 285.253
  6 0.275 981.06 279.943
  7 0.325 976 282.435
  8 0.375 980 276.65
  9 0.425 976.21 279.446
  10 0.475 979.79 279.393
  11 0.525 976.1 280.652
  12 0.575 979.9 281.108
  13 0.625 975.91 284.82
  14 0.675 980.09 285.816
  15 0.725 976.81 277.575
  16 0.775 979.19 277.212
  17 0.825 976.68 277.438
  18 0.875 979.32 273.427
  19 0.925 976.18 280.661
  20 0.975 967.82 283.267
24970000 20
  1 0.025 968.07 282.691
  2 0.075 975.93 283.491
  3 0.125 980.11 282
  4 0.175 975.89 283.441
  5 0.225 979.6 286.339
  6 0.275 976.4 283.279
  7 0.325 980.26 280.063
  8 0.375 975.74 283.359
  9 0.425 979.92 281.729
  10 0.475 976.08 285.236
  11 0.525 980.07 279.901
  12 0.575 975.93 277.824
  13 0.625 981.5 282.949
  14 0.675 974.5 283.719
  15 0.725 981.54 279.134
  16 0.775 974.46 276.154
  17 0.825 979.19 272.871
  18 0.875 976.81 278.301
  19 0.925 978.57 281.506
  20 0.975 965.43 285.515
24980000 20
  1 0.025 965.77 278.841
  2 0.075 978.23 280.443
  3 0.125 978.06 285.122
  4 0.175 977.94 283.213
  5 0.225 975.17 283.564
  6 0.275 980.83 280.991
  7 0.325 975.72 286.239
  8 0.375 980.28 285.271
  9 0.425 977.02 287.873
  10 0.475 978.98 283.482
  11 0.525 976.37 278.514
  12 0.575 979.63 279.682
  13 0.625 976.36 277.276
  14 0.675 979.64 277.136
  15 0.725 976.6 278.203
  16 0.775 979.4 276.85
  17 0.825 976.66 275.555
  18 0.875 979.34 281.514
  19 0.925 976.19 285.488
  20 0.975 967.81 279.302
24990000 20
  1 0.025 967.44 281.866
  2 0.075 976.56 280.838
  3 0.125 979.05 284.392
  4 0.175 976.95 286.165
  5 0.225 978.52 285.572
  6 0.275 977.48 286.313
  7 0.325 979.19 286.565
  8 0.375 976.81 282.898
  9 0.425 978.97 277.625
  10 0.475 977.03 278.395
  11 0.525 979.03 280.04
  12 0.575 976.97 280.14
  13 0.625 980.17 278.576
  14 0.675 975.83 283.678
  15 0.725 980.26 281.937
  16 0.775 975.74 277.458
  17 0.825 977.98 280.426
  18 0.875 978.02 277.646
  19 0.925 978.09 273.991
  20 0.975 965.91 278.872
25000000 20
  1 0.025 965.85 288.626
  2 0.075 978.15 284.895
  3 0.125 977.7 282.237
  4 0.175 978.3 282.958
  5 0.225 975.73 287.049
  6 0.275 980.27 283.89
  7 0.325 975.93 280.869
  8 0.375 980.07 281.246
  9 0.425 977.59 279.725
  10 0.475 978.41 279.168
  11 0.525 977.06 282.298
  12 0.575 978.94 277.166
  13 0.625 977.28 280.847
  14 0.675 978.72 279.787
  15 0.725 977.61 283.303
  16 0.775 978.39 280.092
  17 0.825 977.04 278.276
  18 0.875 978.96 274.479
  19 0.925 976.68 277.943
  20 0.975 967.32 277.566
25010000 20
  1 0.025 967.42 285.316
  2 0.075 976.58 289.264
  3 0.125 978.28 284.229
  4 0.175 977.72 279.684
  5 0.225 977.81 283.004
  6 0.275 978.19 283.515
  7 0.325 978.49 280.062
  8 0.375 977.51 279.201
  9 0.425 978.87 285.624
  10 0.475 977.13 283.321
  11 0.525 978.67 283.268
  12 0.575 977.33 281.714
  13 0.625 979.28 275.975
  14 0.675 976.72 279.037
  15 0.725 979.94 281.728
  16 0.775 976.06 275.186
  17 0.825 978.22 278.555
  18 0.875 977.78 276.959
  19 0.925 978.19 279.289
  20 0.975 965.81 280.831
25020000 20
  1 0.025 965.89 281.625
  2 0.075 978.11 286.498
  3 0.125 978.26 282.562
  4 0.175 977.74 278.694
  5 0.225 976.34 279.097
  6 0.275 979.66 281.677
  7 0.325 976.44 287.179
  8 0.375 979.56 287.845
  9 0.425 977.37 284.207
  10 0.475 978.63 280.967
  11 0.525 977.09 276.915
  12 0.575 978.91 280.618
  13 0.625 977.59 280.936
  14 0.675 978.41 280.275
  15 0.725 978.12 283.092
  16 0.775 977.88 277.127
  17 0.825 977.63 280.108
  18 0.875 978.37 279.454
  19 0.925 976.93 279.865
  20 0.975 967.07 280.408
25030000 20
  1 0.025 967.6 280.681
  2 0.075 976.4 288.372
  3 0.125 978.31 288.859
  4 0.175 977.69 280.7
  5 0.225 978.2 280.599
  6 0.275 977.8 284.144
  7 0.325 978.58 282.099
  8 0.375 977.42 283.228
  9 0.425 978.78 281.517
  10 0.475 977.22 275.759
  11 0.525 978.37 277.572
  12 0.575 977.63 281.61
  13 0.625 978.95 281.301
  14 0.675 977.05 285.217
  15 0.725 979.85 286.334
  16 0.775 976.15 277.024
  17 0.825 977.57 277.111
  18 0.875 978.43 276.255
  19 0.925 978.29 282.469
  20 0.975 965.71 277.237
25040000 20
  1 0.025 965.56 284.587
  2 0.075 978.44 284.13
  3 0.125 978.34 285.165
  4 0.175 977.66 280.449
  5 0.225 976.12 278.813
  6 0.275 979.88 279.756
  7 0.325 977.04 281.905
  8 0.375 978.96 282.677
  9 0.425 977.77 284.269
  10 0.475 978.23 280.628
  11 0.525 977.39 280.605
  12 0.575 978.61 278.451
  13 0.625 977.99 284.943
  14 0.675 978.01 283.041
  15 0.725 978.23 279.245
  16 0.775 977.77 279.894
  17 0.825 977.06 282.668
  18 0.875 978.94 278.402
  19 0.925 976.76 277.162
  20 0.975 967.24 281.09
25050000 20
  1 0.025 967.24 277.137
  2 0.075 976.76 285.327
  3 0.125 978.44 282.246
  4 0.175 977.56 283.471
  5 0.225 978.35 282.33
  6 0.275 977.65 278.361
  7 0.325 978.41 279.839
  8 0.375 977.59 282.399
  9 0.425 979.01 282.117
  10 0.475 976.99 284.623
  11 0.525 979.01 286.921
  12 0.575 976.99 280.074
  13 0.625 979.9 281.209
  14 0.675 976.1 278.075
  15 0.725 979.62 285.225
  16 0.775 976.38 275.243
  17 0.825 977.26 276.446
  18 0.875 978.74 280.533
  19 0.925 977.85 280.591
  20 0.975 966.15 281.745
25060000 20
  1 0.025 966.4 279.254
  2 0.075 977.6 279.695
  3 0.125 978.75 283.025
  4 0.175 977.25 277.129
  5 0.225 977.07 282.089
  6 0.275 978.93 283.579
  7 0.325 977.28 285.299
  8 0.375 978.72 287.276
  9 0.425 977.81 279.014
  10 0.475 978.19 280.865
  11 0.525 977.25 283.157
  12 0.575 978.75 283.195
  13 0.625 978.22 284.898
  14 0.675 977.78 278.208
  15 0.725 978.11 281.768
  16 0.775 977.89 281.975
  17 0.825 977.84 278.812
  18 0.875 978.16 275.039
  19 0.925 976.86 279.567
  20 0.975 967.14 281.29
25070000 20
  1 0.025 967.09 276.664
  2 0.075 976.91 274.744
  3 0.125 978.49 279.755
  4 0.175 977.51 278.22
  5 0.225 978.01 282.24
  6 0.275 977.99 285.347
  7 0.325 977.98 286.198
  8 0.375 978.02 285.766
  9 0.425 978.51 280.405
  10 0.475 977.49 285.956
  11 0.525 978.27 284.913
  12 0.575 977.73 283.461
  13 0.625 978.71 280.631
  14 0.675 977.29 282.276
  15 0.725 978.9 281.718
  16 0.775 977.1 279.287
  17 0.825 977.11 276.954
  18 0.875 978.89 274.991
  19 0.925 977.69 280.978
  20 0.975 966.31 283.559
25080000 20
  1 0.025 966.21 279.307
  2 0.075 977.79 274.793
  3 0.125 978.89 280.302
  4 0.175 977.11 280.57
  5 0.225 977.3 283.696
  6 0.275 978.7 284.836
  7 0.325 977.53 282.75
  8 0.375 978.47 284.59
  9 0.425 977.91 286.827
  10 0.475 978.09 287.059
  11 0.525 977.36 279.621
  12 0.575 978.64 282.704
  13 0.625 977.76 279.949
  14 0.675 978.24 283.335
  15 0.725 978.09 281.976
  16 0.775 977.91 281.305
  17 0.825 977.09 279.821
  18 0.875 978.91 276.206
  19 0.925 976.71 278.121
  20 0.975 967.29 281.682
25090000 20
  1 0.025 967.83 279.135
  2 0.075 976.17 280.551
  3 0.125 978.84 277.5
  4 0.175 977.16 279.442
  5 0.225 978.3 281.01
  6 0.275 977.7 284.503
  7 0.325 978.52 284.437
  8 0.375 977.48 282.219
  9 0.425 978.18 280.69
  10 0.475 977.82 279.497
  11 0.525 978.33 286.689
  12 0.575 977.67 290.362
  13 0.625 978.9 284.676
  14 0.675 977.1 281.826
  15 0.725 979.06 281.821
  16 0.775 976.94 281.85
  17 0.825 977.44 279.564
  18 0.875 978.56 281.037
  19 0.925 977.68 273.888
  20 0.975 966.32 273.99
25100000 20
  1 0.025 965.99 274.114
  2 0.075 978.01 278.061
  3 0.125 978.56 279.998
  4 0.175 977.44 282.304
  5 0.225 976.68 288.224
  6 0.275 979.32 283.175
  7 0.325 976.99 280.841
  8 0.375 979.01 283.64
  9 0.425 977.03 277.638
  10 0.475 978.97 280.583
  11 0.525 977.54 288.37
  12 0.575 978.46 292.433
  13 0.625 977.15 284.813
  14 0.675 978.85 281.217
  15 0.725 977.21 279.54
  16 0.775 978.79 284.362
  17 0.825 977.06 275.837
  18 0.875 978.94 279.604
  19 0.925 976.51 276.128
  20 0.975 967.49 274.336
25110000 20
  1 0.025 967.07 277.29
  2 0.075 976.93 278.68
  3 0.125 978.14 278.363
  4 0.175 977.86 277.926
  5 0.225 977.95 283.027
  6 0.275 978.05 284.301
  7 0.325 978.37 280.386
  8 0.375 977.63 280.222
  9 0.425 978.52 284.703
  10 0.475 977.48 288.244
  11 0.525 979.22 286.396
  12 0.575 976.78 283.171
  13 0.625 979.61 284.898
  14 0.675 976.39 288.289
  15 0.725 979.38 285.303
  16 0.775 976.62 280.164
  17 0.825 977.23 276.581
  18 0.875 978.77 278.478
  19 0.925 977.63 273.914
  20 0.975 966.37 276.081
25120000 20
  1 0.025 967.07 276.216
  2 0.075 976.93 278.76
  3 0.125 979.09 280.618
  4 0.175 976.91 281.377
  5 0.225 977.26 279.266
  6 0.275 978.74 277.953
  7 0.325 977.18 285.184
  8 0.375 978.82 286.825
  9 0.425 977.98 285.75
  10 0.475 978.02 286.603
  11 0.525 978.04 282.511
  12 0.575 977.96 287.057
  13 0.625 978.46 282.629
  14 0.675 977.54 285.819
  15 0.725 978.9 284.998
  16 0.775 977.1 280.318
  17 0.825 978.24 276.682
  18 0.875 977.76 283.169
  19 0.925 977.01 278.468
  20 0.975 966.99 270.286
25130000 20
  1 0.025 966.9 285.154
  2 0.075 977.1 274.446
  3 0.125 978.09 276.024
  4 0.175 977.91 280.142
  5 0.225 978.46 280.209
  6 0.275 977.54 277.769
  7 0.325 978.82 280.105
  8 0.375 977.18 283.326
  9 0.425 978.1 285.303
  10 0.475 977.9 288.093
  11 0.525 978.16 286.856
  12 0.575 977.84 282.259
  13 0.625 979.08 280.978
  14 0.675 976.92 286.354
  15 0.725 978.37 288.73
  16 0.775 977.63 282.935
  17 0.825 976.94 280.467
  18 0.875 979.06 280.415
  19 0.925 977.22 274.473
  20 0.975 966.78 272.126
25140000 20
  1 0.025 966.75 280.737
  2 0.075 977.25 278.595
  3 0.125 978.97 276.45
  4 0.175 977.03 274.157
  5 0.225 977.72 280.189
  6 0.275 978.28 283.924
  7 0.325 977.43 284.556
  8 0.375 978.57 282.525
  9 0.425 978.55 288.251
  10 0.475 977.45 285.802
  11 0.525 978.05 286.592
  12 0.575 977.95 281.097
  13 0.625 977.77 284.828
  14 0.675 978.23 281.332
  15 0.725 978.39 285.792
  16 0.775 977.61 284.015
  17 0.825 978.47 274.426
  18 0.875 977.53 272.779
  19 0.925 977.57 275.967
  20 0.975 966.43 283.057
25150000 20
  1 0.025 966.79 283.307
  2 0.075 977.21 279.473
  3 0.125 977.82 278.991
  4 0.175 978.18 280.833
  5 0.225 978.02 278.441
  6 0.275 977.98 281.251
  7 0.325 978.67 284.803
  8 0.375 977.33 281.216
  9 0.425 977.91 280.637
  10 0.475 978.09 286.788
  11 0.525 978.06 282.22
  12 0.575 977.94 284.254
  13 0.625 978.8 284.661
  14 0.675 977.2 284.177
  15 0.725 977.24 282.668
  16 0.775 978.76 278.636
  17 0.825 977.17 276.631
  18 0.875 978.83 281.174
  19 0.925 977.13 281.641
  20 0.975 966.87 276.431
25160000 20
  1 0.025 966.8 285.215
  2 0.075 977.2 281.154
  3 0.125 978.81 283.321
  4 0.175 977.19 280.233
  5 0.225 978.21 278.703
  6 0.275 977.79 275.799
  7 0.325 977.01 278.214
  8 0.375 978.99 278.987
  9 0.425 977.5 283.527
  10 0.475 978.5 278.78
  11 0.525 978.01 284.324
  12 0.575 977.99 281.566
  13 0.625 977 285.635
  14 0.675 979 289.358
  15 0.725 977.75 283.319
  16 0.775 978.25 279.32
  17 0.825 978.07 279.936
  18 0.875 977.93 281.102
  19 0.925 977.18 279.464
  20 0.975 966.82 277.637
25170000 20
  1 0.025 966.65 288.014
  2 0.075 977.35 284.393
  3 0.125 977.48 281.404
  4 0.175 978.52 277.199
  5 0.225 978.15 277.833
  6 0.275 977.85 275.533
  7 0.325 979.1 279.445
  8 0.375 976.9 280.955
  9 0.425 977.88 277.027
  10 0.475 978.12 283.186
  11 0.525 978.41 283.71
  12 0.575 977.59 280.951
  13 0.625 978.79 285.511
  14 0.675 977.21 280.591
  15 0.725 977.31 283.446
  16 0.775 978.69 285.026
  17 0.825 976.53 280.684
  18 0.875 979.47 280.56
  19 0.925 977.11 280.976
  20 0.975 966.89 280.544
25180000 20
  1 0.025 966.07 286.16
  2 0.075 977.93 280.73
  3 0.125 978.63 277.466
  4 0.175 977.37 281.028
  5 0.225 978.3 281.053
  6 0.275 977.7 276.568
  7 0.325 977.12 280.241
  8 0.375 978.88 282.342
  9 0.425 977.93 276.818
  10 0.475 978.07 284.931
  11 0.525 978.22 281.538
  12 0.575 977.78 278.867
  13 0.625 976.83 278.028
  14 0.675 979.17 285.269
  15 0.725 978.59 282.053
  16 0.775 977.41 285.803
  17 0.825 979.09 284.985
  18 0.875 976.91 282.328
  19 0.925 977.7 279.808
  20 0.975 966.3 279.257
25190000 20
  1 0.025 966.7 282.303
  2 0.075 977.3 287.161
  3 0.125 977.1 286.781
  4 0.175 978.9 278.392
  5 0.225 977.97 274.181
  6 0.275 978.03 273.731
  7 0.325 979.22 274.826
  8 0.375 976.78 277.068
  9 0.425 977.73 285.852
  10 0.475 978.27 282.265
  11 0.525 978.83 280.789
  12 0.575 977.17 282.845
  13 0.625 979.43 277.69
  14 0.675 976.57 279.5
  15 0.725 978.98 279.402
  16 0.775 977.02 287.599
  17 0.825 977.33 291.419
  18 0.875 978.67 284.578
  19 0.925 976.91 281.098
  20 0.975 967.09 276.695
25200000 20
  1 0.025 967.11 281.191
  2 0.075 976.89 282.34
  3 0.125 978.56 284.75
  4 0.175 977.44 277.962
  5 0.225 977.3 273.488
  6 0.275 978.7 272.178
  7 0.325 976.2 279.926
  8 0.375 979.8 280.653
  9 0.425 977.16 280.88
  10 0.475 978.84 279.885
  11 0.525 978.45 284.427
  12 0.575 977.55 286.024
  13 0.625 976.82 280.391
  14 0.675 979.18 277.946
  15 0.725 977.87 283.168
  16 0.775 978.13 283.946
  17 0.825 978.61 286.025
  18 0.875 977.39 284.234
  19 0.925 977.4 281.934
  20 0.975 966.6 281.618
25210000 20
  1 0.025 966.57 280.297
  2 0.075 977.43 281.176
  3 0.125 977.1 283.81
  4 0.175 978.9 282.805
  5 0.225 977.55 282.027
  6 0.275 978.45 276.921
  7 0.325 978.62 279.94
  8 0.375 977.38 277.705
  9 0.425 977.49 281.335
  10 0.475 978.51 282.522
  11 0.525 978.41 284.311
  12 0.575 977.59 282.778
  13 0.625 978.92 278.59
  14 0.675 977.08 281.684
  15 0.725 978.2 283.514
  16 0.775 977.8 281.708
  17 0.825 977.2 280.905
  18 0.875 978.8 284.121
  19 0.925 977.03 278.895
  20 0.975 966.97 283.799
25220000 20
  1 0.025 966.4 284.879
  2 0.075 977.6 286.92
  3 0.125 978.28 279.691
  4 0.175 977.72 279.979
  5 0.225 977.6 282.626
  6 0.275 978.4 282.54
  7 0.325 977.05 279.38
  8 0.375 978.95 276.717
  9 0.425 977.68 281.931
  10 0.475 978.32 284.598
  11 0.525 978.65 285.356
  12 0.575 977.35 280.987
  13 0.625 977.19 280.515
  14 0.675 978.81 278.431
  15 0.725 979.07 279.298
  16 0.775 976.93 279.8
  17 0.825 979.19 283.428
  18 0.875 976.81 285.29
  19 0.925 977.98 277.741
  20 0.975 966.02 278.602
25230000 20
  1 0.025 966.08 280.103
  2 0.075 977.92 282.248
  3 0.125 977.1 279.27
  4 0.175 978.9 276.889
  5 0.225 977.63 279.339
  6 0.275 978.37 284.149
  7 0.325 978.62 284.363
  8 0.375 977.38 282.265
  9 0.425 977.18 282.111
  10 0.475 978.82 283.888
  11 0.525 978.02 285.334
  12 0.575 977.98 287.306
  13 0.625 978.65 283.292
  14 0.675 977.35 281.453
  15 0.725 978.08 279.018
  16 0.775 977.92 283.122
  17 0.825 977.64 277.335
  18 0.875 978.36 285.457
  19 0.925 977.02 279.99
  20 0.975 966.98 274.404
25240000 20
  1 0.025 966.37 282.18
  2 0.075 977.63 282.378
  3 0.125 978.38 282.091
  4 0.175 977.62 278.097
  5 0.225 977.24 273.402
  6 0.275 978.76 275.83
  7 0.325 976.32 278.253
  8 0.375 979.68 283.828
  9 0.425 976.96 289.088
  10 0.475 979.04 284.635
  11 0.525 978.28 286.628
  12 0.575 977.72 289.708
  13 0.625 977.26 286.4
  14 0.675 978.74 281.624
  15 0.725 978.57 284.496
  16 0.775 977.43 279.38
  17 0.825 978.47 284.125
  18 0.875 977.53 277.841
  19 0.925 977.62 278.713
  20 0.975 966.38 270.551
25250000 20
  1 0.025 965.85 279.481
  2 0.075 978.15 278.153
  3 0.125 977.21 279.743
  4 0.175 978.79 277.253
  5 0.225 977.32 280.105
  6 0.275 978.68 274.291
  7 0.325 978.55 279.155
  8 0.375 977.45 282.775
  9 0.425 977.64 290.972
  10 0.475 978.36 286.695
  11 0.525 979.19 282.825
  12 0.575 976.81 286.822
  13 0.625 979.84 287.385
